experiment_name,backend,mpi_ranks,omp_threads,num_qubits,circuit_depth,num_cuts,total_tasks,batch_size,chunk_records,compute_seconds,write_seconds,read_seconds,total_seconds,global_sum,records_written,bytes_written,files_created,tasks_per_second,max_buffer_mb
multi_file_mpi2_b1024_c4096_cuts6_t1_rep0,multi_file,2,1,15,10,6,4096,1024,4096,9.480259,0.000000,0.000000,9.480283,0.000000,2048,262144,0,445.411335,0.000000
multi_file_mpi2_b1024_c4096_cuts6_t2_rep0,multi_file,2,2,15,10,6,4096,1024,4096,8.351719,0.000001,0.000000,8.351745,0.000000,2048,262144,0,504.555597,0.000000
multi_file_mpi2_b1024_c4096_cuts8_t1_rep0,multi_file,2,1,15,10,8,65536,1024,4096,154.504519,0.000032,0.000000,154.504694,0.000000,32768,4194304,0,434.154240,0.000000
multi_file_mpi2_b1024_c4096_cuts8_t2_rep0,multi_file,2,2,15,10,8,65536,1024,4096,138.275351,0.000007,0.000000,138.275523,0.000000,32768,4194304,0,484.590245,0.000000
multi_file_mpi2_b1024_c16384_cuts4_t1_rep0,multi_file,2,1,15,10,4,256,1024,16384,0.553830,0.000000,0.000000,0.553833,0.000000,128,16384,0,464.436525,0.000000
multi_file_mpi2_b1024_c16384_cuts4_t2_rep0,multi_file,2,2,15,10,4,256,1024,16384,0.523863,0.000000,0.000000,0.523866,0.000000,128,16384,0,521.726474,0.000000
multi_file_mpi2_b1024_c16384_cuts6_t1_rep0,multi_file,2,1,15,10,6,4096,1024,16384,9.578449,0.000000,0.000000,9.578482,0.000000,2048,262144,0,441.938568,0.000000
multi_file_mpi2_b1024_c16384_cuts6_t2_rep0,multi_file,2,2,15,10,6,4096,1024,16384,8.467599,0.000001,0.000000,8.467620,0.000000,2048,262144,0,502.311443,0.000000
multi_file_mpi2_b1024_c16384_cuts8_t1_rep0,multi_file,2,1,15,10,8,65536,1024,16384,153.845446,0.000007,0.000000,153.845595,0.000000,32768,4194304,0,437.351385,0.000000
multi_file_mpi2_b1024_c16384_cuts8_t2_rep0,multi_file,2,2,15,10,8,65536,1024,16384,137.755961,0.000006,0.000000,137.756125,0.000000,32768,4194304,0,485.171448,0.000000
multi_file_mpi2_b1024_c65536_cuts4_t1_rep0,multi_file,2,1,15,10,4,256,1024,65536,0.563549,0.000000,0.000000,0.563552,0.000000,128,16384,0,457.481826,0.000000
multi_file_mpi2_b1024_c65536_cuts4_t2_rep0,multi_file,2,2,15,10,4,256,1024,65536,0.509523,0.000000,0.000000,0.509526,0.000000,128,16384,0,517.268237,0.000000
multi_file_mpi2_b1024_c65536_cuts6_t1_rep0,multi_file,2,1,15,10,6,4096,1024,65536,9.424180,0.000001,0.000000,9.424206,0.000000,2048,262144,0,450.172488,0.000000
multi_file_mpi2_b1024_c65536_cuts6_t2_rep0,multi_file,2,2,15,10,6,4096,1024,65536,8.345570,0.000001,0.000000,8.345596,0.000000,2048,262144,0,504.405144,0.000000
multi_file_mpi2_b1024_c65536_cuts8_t1_rep0,multi_file,2,1,15,10,8,65536,1024,65536,155.142670,0.000006,0.000000,155.142820,0.000000,32768,4194304,0,445.010046,0.000000
multi_file_mpi2_b1024_c65536_cuts8_t2_rep0,multi_file,2,2,15,10,8,65536,1024,65536,137.742994,0.000006,0.000000,137.743161,0.000000,32768,4194304,0,488.748767,0.000000
multi_file_mpi2_b4096_c4096_cuts4_t1_rep0,multi_file,2,1,15,10,4,256,4096,4096,0.567478,0.000000,0.000000,0.567481,0.000000,128,16384,0,467.223470,0.000000
multi_file_mpi2_b4096_c4096_cuts4_t2_rep0,multi_file,2,2,15,10,4,256,4096,4096,0.497711,0.000000,0.000000,0.497713,0.000000,128,16384,0,531.209941,0.000000
multi_file_mpi2_b4096_c4096_cuts6_t1_rep0,multi_file,2,1,15,10,6,4096,4096,4096,9.282355,0.000000,0.000000,9.282393,0.000000,2048,262144,0,454.395827,0.000000
multi_file_mpi2_b4096_c4096_cuts6_t2_rep0,multi_file,2,2,15,10,6,4096,4096,4096,8.310178,0.000000,0.000000,8.310215,0.000000,2048,262144,0,507.451369,0.000000
multi_file_mpi2_b4096_c4096_cuts8_t1_rep0,multi_file,2,1,15,10,8,65536,4096,4096,152.237492,0.000001,0.000000,152.237699,0.000000,32768,4194304,0,432.453682,0.000000
multi_file_mpi2_b4096_c4096_cuts8_t2_rep0,multi_file,2,2,15,10,8,65536,4096,4096,137.765253,0.000002,0.000000,137.765507,0.000000,32768,4194304,0,488.438130,0.000000
multi_file_mpi2_b4096_c16384_cuts4_t1_rep0,multi_file,2,1,15,10,4,256,4096,16384,0.570780,0.000000,0.000000,0.570783,0.000000,128,16384,0,484.774731,0.000000
multi_file_mpi2_b4096_c16384_cuts4_t2_rep0,multi_file,2,2,15,10,4,256,4096,16384,0.498836,0.000000,0.000000,0.498839,0.000000,128,16384,0,529.176620,0.000000
multi_file_mpi2_b4096_c16384_cuts6_t1_rep0,multi_file,2,1,15,10,6,4096,4096,16384,9.399034,0.000000,0.000000,9.399068,0.000000,2048,262144,0,448.598089,0.000000
multi_file_mpi2_b4096_c16384_cuts6_t2_rep0,multi_file,2,2,15,10,6,4096,4096,16384,8.283384,0.000000,0.000000,8.283428,0.000000,2048,262144,0,509.030310,0.000000
multi_file_mpi2_b4096_c16384_cuts8_t1_rep0,multi_file,2,1,15,10,8,65536,4096,16384,152.205912,0.000002,0.000000,152.206102,0.000000,32768,4194304,0,436.248884,0.000000
multi_file_mpi2_b4096_c16384_cuts8_t2_rep0,multi_file,2,2,15,10,8,65536,4096,16384,137.527538,0.000002,0.000000,137.527760,0.000000,32768,4194304,0,488.855456,0.000000
multi_file_mpi2_b4096_c65536_cuts4_t1_rep0,multi_file,2,1,15,10,4,256,4096,65536,0.560400,0.000000,0.000000,0.560405,0.000000,128,16384,0,464.666784,0.000000
multi_file_mpi2_b4096_c65536_cuts4_t2_rep0,multi_file,2,2,15,10,4,256,4096,65536,0.495022,0.000000,0.000000,0.495025,0.000000,128,16384,0,532.008863,0.000000
multi_file_mpi2_b4096_c65536_cuts6_t1_rep0,multi_file,2,1,15,10,6,4096,4096,65536,9.143072,0.000000,0.000000,9.143108,0.000000,2048,262144,0,454.214638,0.000000
multi_file_mpi2_b4096_c65536_cuts6_t2_rep0,multi_file,2,2,15,10,6,4096,4096,65536,8.304235,0.000000,0.000000,8.304278,0.000000,2048,262144,0,507.350546,0.000000
multi_file_mpi2_b4096_c65536_cuts8_t1_rep0,multi_file,2,1,15,10,8,65536,4096,65536,154.088575,0.000002,0.000000,154.088784,0.000000,32768,4194304,0,435.776496,0.000000
multi_file_mpi2_b4096_c65536_cuts8_t2_rep0,multi_file,2,2,15,10,8,65536,4096,65536,137.973097,0.000002,0.000000,137.973319,0.000000,32768,4194304,0,487.877431,0.000000
multi_file_mpi2_b16384_c4096_cuts4_t1_rep0,multi_file,2,1,15,10,4,256,16384,4096,0.562681,0.000000,0.000000,0.562685,0.000000,128,16384,0,470.547771,0.000000
multi_file_mpi2_b16384_c4096_cuts4_t2_rep0,multi_file,2,2,15,10,4,256,16384,4096,0.493838,0.000000,0.000000,0.493841,0.000000,128,16384,0,534.557683,0.000000
multi_file_mpi2_b16384_c4096_cuts6_t1_rep0,multi_file,2,1,15,10,6,4096,16384,4096,9.428654,0.000000,0.000000,9.428687,0.000000,2048,262144,0,454.420800,0.000000
multi_file_mpi2_b16384_c4096_cuts6_t2_rep0,multi_file,2,2,15,10,6,4096,16384,4096,8.299423,0.000000,0.000000,8.299459,0.000000,2048,262144,0,508.770041,0.000000
multi_file_mpi2_b16384_c4096_cuts8_t1_rep0,multi_file,2,1,15,10,8,65536,16384,4096,153.213264,0.000000,0.000000,153.213892,0.000000,32768,4194304,0,437.872277,0.000000
multi_file_mpi2_b16384_c4096_cuts8_t2_rep0,multi_file,2,2,15,10,8,65536,16384,4096,137.658887,0.000000,0.000000,137.659550,0.000000,32768,4194304,0,490.814543,0.000000
multi_file_mpi2_b16384_c16384_cuts4_t1_rep0,multi_file,2,1,15,10,4,256,16384,16384,0.554592,0.000000,0.000000,0.554595,0.000000,128,16384,0,471.962978,0.000000
multi_file_mpi2_b16384_c16384_cuts4_t2_rep0,multi_file,2,2,15,10,4,256,16384,16384,0.493127,0.000000,0.000000,0.493130,0.000000,128,16384,0,534.413135,0.000000
multi_file_mpi2_b16384_c16384_cuts6_t1_rep0,multi_file,2,1,15,10,6,4096,16384,16384,9.394340,0.000000,0.000000,9.394373,0.000000,2048,262144,0,456.244367,0.000000
multi_file_mpi2_b16384_c16384_cuts6_t2_rep0,multi_file,2,2,15,10,6,4096,16384,16384,8.304036,0.000000,0.000000,8.304072,0.000000,2048,262144,0,508.755666,0.000000
multi_file_mpi2_b16384_c16384_cuts8_t1_rep0,multi_file,2,1,15,10,8,65536,16384,16384,154.830811,0.000000,0.000000,154.831463,0.000000,32768,4194304,0,439.370759,0.000000
multi_file_mpi2_b16384_c16384_cuts8_t2_rep0,multi_file,2,2,15,10,8,65536,16384,16384,137.846382,0.000000,0.000000,137.847070,0.000000,32768,4194304,0,489.792888,0.000000
multi_file_mpi2_b16384_c65536_cuts4_t1_rep0,multi_file,2,1,15,10,4,256,16384,65536,0.552659,0.000000,0.000000,0.552661,0.000000,128,16384,0,470.762181,0.000000
multi_file_mpi2_b16384_c65536_cuts4_t2_rep0,multi_file,2,2,15,10,4,256,16384,65536,0.492755,0.000000,0.000000,0.492758,0.000000,128,16384,0,536.023069,0.000000
multi_file_mpi2_b16384_c65536_cuts6_t1_rep0,multi_file,2,1,15,10,6,4096,16384,65536,9.624847,0.000000,0.000000,9.624891,0.000000,2048,262144,0,449.098871,0.000000
multi_file_mpi2_b16384_c65536_cuts6_t2_rep0,multi_file,2,2,15,10,6,4096,16384,65536,8.272206,0.000000,0.000000,8.272256,0.000000,2048,262144,0,509.181600,0.000000
multi_file_mpi2_b16384_c65536_cuts8_t1_rep0,multi_file,2,1,15,10,8,65536,16384,65536,152.652757,0.000001,0.000000,152.653438,0.000000,32768,4194304,0,439.876254,0.000000
multi_file_mpi2_b16384_c65536_cuts8_t2_rep0,multi_file,2,2,15,10,8,65536,16384,65536,137.162321,0.000001,0.000000,137.162992,0.000000,32768,4194304,0,489.865879,0.000000
memory_mpi4_b1024_c4096_cuts4_t1_rep0,memory,4,1,15,10,4,256,1024,4096,0.967229,0.000002,0.000000,0.967235,0.000000,64,16384,0,272.859916,0.003906
memory_mpi4_b1024_c4096_cuts4_t2_rep0,memory,4,2,15,10,4,256,1024,4096,0.510181,0.000001,0.000000,0.510183,0.000000,64,16384,0,512.557546,0.003906
memory_mpi4_b1024_c4096_cuts6_t1_rep0,memory,4,1,15,10,6,4096,1024,4096,16.026588,0.000005,0.000001,16.026616,0.000000,1024,262144,0,263.383798,0.062500
memory_mpi4_b1024_c4096_cuts6_t2_rep0,memory,4,2,15,10,6,4096,1024,4096,8.525998,0.000009,0.000001,8.526032,0.000000,1024,262144,0,488.888385,0.062500
memory_mpi4_b1024_c4096_cuts8_t1_rep0,memory,4,1,15,10,8,65536,1024,4096,258.758800,0.000683,0.000204,258.759585,0.000000,16384,4194304,0,261.630733,1.000000
memory_mpi4_b1024_c4096_cuts8_t2_rep0,memory,4,2,15,10,8,65536,1024,4096,140.049759,0.000577,0.000046,140.050405,0.000000,16384,4194304,0,476.223450,1.000000
memory_mpi4_b1024_c16384_cuts4_t1_rep0,memory,4,1,15,10,4,256,1024,16384,0.988212,0.000001,0.000000,0.988213,0.000000,64,16384,0,266.757016,0.003906
memory_mpi4_b1024_c16384_cuts4_t2_rep0,memory,4,2,15,10,4,256,1024,16384,0.522501,0.000002,0.000000,0.522504,0.000000,64,16384,0,499.833350,0.003906
memory_mpi4_b1024_c16384_cuts6_t1_rep0,memory,4,1,15,10,6,4096,1024,16384,16.219119,0.000006,0.000001,16.219151,0.000000,1024,262144,0,263.175658,0.062500
memory_mpi4_b1024_c16384_cuts6_t2_rep0,memory,4,2,15,10,6,4096,1024,16384,8.433944,0.000011,0.000001,8.433995,0.000000,1024,262144,0,490.820831,0.062500
memory_mpi4_b1024_c16384_cuts8_t1_rep0,memory,4,1,15,10,8,65536,1024,16384,257.433120,0.000650,0.000052,257.433856,0.000000,16384,4194304,0,262.069014,1.000000
memory_mpi4_b1024_c16384_cuts8_t2_rep0,memory,4,2,15,10,8,65536,1024,16384,140.434297,0.000583,0.000057,140.434978,0.000000,16384,4194304,0,476.941642,1.000000
memory_mpi4_b1024_c65536_cuts4_t1_rep0,memory,4,1,15,10,4,256,1024,65536,0.950009,0.000001,0.000000,0.950012,0.000000,64,16384,0,280.396559,0.003906
memory_mpi4_b1024_c65536_cuts4_t2_rep0,memory,4,2,15,10,4,256,1024,65536,0.498735,0.000002,0.000000,0.498739,0.000000,64,16384,0,521.937983,0.003906
memory_mpi4_b1024_c65536_cuts6_t1_rep0,memory,4,1,15,10,6,4096,1024,65536,15.864707,0.000005,0.000001,15.864734,0.000000,1024,262144,0,266.405183,0.062500
memory_mpi4_b1024_c65536_cuts6_t2_rep0,memory,4,2,15,10,6,4096,1024,65536,8.529258,0.000010,0.000001,8.534001,0.000000,1024,262144,0,489.855568,0.062500
memory_mpi4_b1024_c65536_cuts8_t1_rep0,memory,4,1,15,10,8,65536,1024,65536,257.414534,0.003510,0.000052,257.418145,0.000000,16384,4194304,0,261.459110,1.000000
memory_mpi4_b1024_c65536_cuts8_t2_rep0,memory,4,2,15,10,8,65536,1024,65536,139.614258,0.000632,0.000089,139.614920,0.000000,16384,4194304,0,477.114920,1.000000
memory_mpi4_b4096_c4096_cuts4_t1_rep0,memory,4,1,15,10,4,256,4096,4096,0.943998,0.000001,0.000000,0.944000,0.000000,64,16384,0,280.200821,0.003906
memory_mpi4_b4096_c4096_cuts4_t2_rep0,memory,4,2,15,10,4,256,4096,4096,0.500930,0.000001,0.000000,0.500932,0.000000,64,16384,0,524.663854,0.003906
memory_mpi4_b4096_c4096_cuts6_t1_rep0,memory,4,1,15,10,6,4096,4096,4096,15.824294,0.000005,0.000001,15.824322,0.000000,1024,262144,0,265.174989,0.062500
memory_mpi4_b4096_c4096_cuts6_t2_rep0,memory,4,2,15,10,6,4096,4096,4096,8.327792,0.000017,0.000001,8.327826,0.000000,1024,262144,0,501.661202,0.062500
memory_mpi4_b4096_c4096_cuts8_t1_rep0,memory,4,1,15,10,8,65536,4096,4096,262.378720,0.000561,0.000051,262.379423,0.000000,16384,4194304,0,263.149748,1.000000
memory_mpi4_b4096_c4096_cuts8_t2_rep0,memory,4,2,15,10,8,65536,4096,4096,139.028598,0.000597,0.000041,139.029367,0.000000,16384,4194304,0,479.765906,1.000000
memory_mpi4_b4096_c16384_cuts4_t1_rep0,memory,4,1,15,10,4,256,4096,16384,0.969383,0.000001,0.000000,0.969386,0.000000,64,16384,0,273.837931,0.003906
memory_mpi4_b4096_c16384_cuts4_t2_rep0,memory,4,2,15,10,4,256,4096,16384,0.523000,0.000002,0.000000,0.523003,0.000000,64,16384,0,497.410276,0.003906
memory_mpi4_b4096_c16384_cuts6_t1_rep0,memory,4,1,15,10,6,4096,4096,16384,16.057118,0.000006,0.000001,16.057146,0.000000,1024,262144,0,260.020188,0.062500
memory_mpi4_b4096_c16384_cuts6_t2_rep0,memory,4,2,15,10,6,4096,4096,16384,8.374593,0.000013,0.000001,8.377510,0.000000,1024,262144,0,498.485768,0.062500
memory_mpi4_b4096_c16384_cuts8_t1_rep0,memory,4,1,15,10,8,65536,4096,16384,257.573262,0.000527,0.000050,257.573933,0.000000,16384,4194304,0,263.079597,1.000000
memory_mpi4_b4096_c16384_cuts8_t2_rep0,memory,4,2,15,10,8,65536,4096,16384,138.905271,0.000509,0.000042,138.905929,0.000000,16384,4194304,0,480.168487,1.000000
memory_mpi4_b4096_c65536_cuts4_t1_rep0,memory,4,1,15,10,4,256,4096,65536,0.950254,0.000001,0.000000,0.950256,0.000000,64,16384,0,276.274036,0.003906
memory_mpi4_b4096_c65536_cuts4_t2_rep0,memory,4,2,15,10,4,256,4096,65536,0.502907,0.000002,0.000000,0.502909,0.000000,64,16384,0,517.978474,0.003906
memory_mpi4_b4096_c65536_cuts6_t1_rep0,memory,4,1,15,10,6,4096,4096,65536,15.918980,0.000005,0.000001,15.919012,0.000000,1024,262144,0,265.166242,0.062500
memory_mpi4_b4096_c65536_cuts6_t2_rep0,memory,4,2,15,10,6,4096,4096,65536,8.499679,0.000009,0.000001,8.499712,0.000000,1024,262144,0,489.954392,0.062500
memory_mpi4_b4096_c65536_cuts8_t1_rep0,memory,4,1,15,10,8,65536,4096,65536,256.956516,0.003524,0.000042,256.957192,0.000000,16384,4194304,0,262.819521,1.000000
memory_mpi4_b4096_c65536_cuts8_t2_rep0,memory,4,2,15,10,8,65536,4096,65536,139.247763,0.000592,0.000045,139.252003,0.000000,16384,4194304,0,483.868550,1.000000
memory_mpi4_b16384_c4096_cuts4_t1_rep0,memory,4,1,15,10,4,256,16384,4096,0.965334,0.000001,0.000000,0.965336,0.000000,64,16384,0,282.870782,0.003906
memory_mpi4_b16384_c4096_cuts4_t2_rep0,memory,4,2,15,10,4,256,16384,4096,0.519203,0.000002,0.000000,0.519207,0.000000,64,16384,0,527.864596,0.003906
memory_mpi4_b16384_c4096_cuts6_t1_rep0,memory,4,1,15,10,6,4096,16384,4096,16.097952,0.000005,0.000001,16.097981,0.000000,1024,262144,0,264.727165,0.062500
memory_mpi4_b16384_c4096_cuts6_t2_rep0,memory,4,2,15,10,6,4096,16384,4096,8.404962,0.000009,0.000001,8.404995,0.000000,1024,262144,0,497.402012,0.062500
memory_mpi4_b16384_c4096_cuts8_t1_rep0,memory,4,1,15,10,8,65536,16384,4096,258.053036,0.003355,0.000026,258.053962,0.000000,16384,4194304,0,262.316992,1.000000
memory_mpi4_b16384_c4096_cuts8_t2_rep0,memory,4,2,15,10,8,65536,16384,4096,138.995066,0.000403,0.000023,138.995980,0.000000,16384,4194304,0,479.968533,1.000000
memory_mpi4_b16384_c16384_cuts4_t1_rep0,memory,4,1,15,10,4,256,16384,16384,0.938505,0.000001,0.000000,0.938507,0.000000,64,16384,0,272.773566,0.003906
memory_mpi4_b16384_c16384_cuts4_t2_rep0,memory,4,2,15,10,4,256,16384,16384,0.500637,0.000001,0.000000,0.500640,0.000000,64,16384,0,517.805259,0.003906
memory_mpi4_b16384_c16384_cuts6_t1_rep0,memory,4,1,15,10,6,4096,16384,16384,15.864409,0.000005,0.000001,15.864453,0.000000,1024,262144,0,266.130942,0.062500
memory_mpi4_b16384_c16384_cuts6_t2_rep0,memory,4,2,15,10,6,4096,16384,16384,8.488959,0.000040,0.000001,8.488992,0.000000,1024,262144,0,491.488393,0.062500
memory_mpi4_b16384_c16384_cuts8_t1_rep0,memory,4,1,15,10,8,65536,16384,16384,257.209931,0.000446,0.003031,257.210947,0.000000,16384,4194304,0,263.207357,1.000000
memory_mpi4_b16384_c16384_cuts8_t2_rep0,memory,4,2,15,10,8,65536,16384,16384,139.210288,0.000427,0.000023,139.214505,0.000000,16384,4194304,0,479.009332,1.000000
memory_mpi4_b16384_c65536_cuts4_t1_rep0,memory,4,1,15,10,4,256,16384,65536,0.965220,0.000001,0.000000,0.965224,0.000000,64,16384,0,274.285595,0.003906
memory_mpi4_b16384_c65536_cuts4_t2_rep0,memory,4,2,15,10,4,256,16384,65536,0.518634,0.000001,0.000000,0.518636,0.000000,64,16384,0,530.584992,0.003906
memory_mpi4_b16384_c65536_cuts6_t1_rep0,memory,4,1,15,10,6,4096,16384,65536,15.929067,0.000005,0.000001,15.929110,0.000000,1024,262144,0,264.183875,0.062500
memory_mpi4_b16384_c65536_cuts6_t2_rep0,memory,4,2,15,10,6,4096,16384,65536,8.464767,0.000009,0.000001,8.467641,0.000000,1024,262144,0,491.532386,0.062500
memory_mpi4_b16384_c65536_cuts8_t1_rep0,memory,4,1,15,10,8,65536,16384,65536,263.294056,0.000442,0.000037,263.294921,0.000000,16384,4194304,0,258.594271,1.000000
memory_mpi4_b16384_c65536_cuts8_t2_rep0,memory,4,2,15,10,8,65536,16384,65536,139.033783,0.000434,0.000025,139.034689,0.000000,16384,4194304,0,479.911152,1.000000
single_hdf5_mpi4_b1024_c4096_cuts4_t1_rep0,single_hdf5,4,1,15,10,4,256,1024,4096,0.952688,0.100009,0.023999,1.001994,0.000000,64,16384,1,256.000456,0.003906
single_hdf5_mpi4_b1024_c4096_cuts4_t2_rep0,single_hdf5,4,2,15,10,4,256,1024,4096,0.510017,0.066255,0.023999,0.559998,0.000000,64,16384,1,459.608257,0.003906
single_hdf5_mpi4_b1024_c4096_cuts6_t1_rep0,single_hdf5,4,1,15,10,6,4096,1024,4096,16.281650,0.879681,0.024010,16.328009,0.000000,1024,262144,1,250.857432,0.062500
single_hdf5_mpi4_b1024_c4096_cuts6_t2_rep0,single_hdf5,4,2,15,10,6,4096,1024,4096,8.407820,0.237334,0.024011,8.451110,0.000000,1024,262144,1,484.677081,0.062500
single_hdf5_mpi4_b1024_c4096_cuts8_t1_rep0,single_hdf5,4,1,15,10,8,65536,1024,4096,263.809208,13.650011,0.023999,264.129999,0.000000,16384,4194304,1,248.120248,0.062500
single_hdf5_mpi4_b1024_c4096_cuts8_t2_rep0,single_hdf5,4,2,15,10,8,65536,1024,4096,139.115866,2.726405,0.023998,139.500035,0.000000,16384,4194304,1,469.792127,0.062500
single_hdf5_mpi4_b1024_c16384_cuts4_t1_rep0,single_hdf5,4,1,15,10,4,256,1024,16384,1.012588,0.220645,0.023998,1.057028,0.000000,64,16384,1,242.424944,0.003906
single_hdf5_mpi4_b1024_c16384_cuts4_t2_rep0,single_hdf5,4,2,15,10,4,256,1024,16384,0.518628,0.038344,0.035996,0.581914,0.000000,64,16384,1,440.620914,0.003906
single_hdf5_mpi4_b1024_c16384_cuts6_t1_rep0,single_hdf5,4,1,15,10,6,4096,1024,16384,16.240743,0.801027,0.024016,16.283147,0.000000,1024,262144,1,251.550760,0.062500
single_hdf5_mpi4_b1024_c16384_cuts6_t2_rep0,single_hdf5,4,2,15,10,6,4096,1024,16384,8.396873,0.225705,0.024012,8.443908,0.000000,1024,262144,1,485.250567,0.062500
single_hdf5_mpi4_b1024_c16384_cuts8_t1_rep0,single_hdf5,4,1,15,10,8,65536,1024,16384,263.663708,14.489371,0.023998,264.033001,0.000000,16384,4194304,1,248.211397,0.062500
single_hdf5_mpi4_b1024_c16384_cuts8_t2_rep0,single_hdf5,4,2,15,10,8,65536,1024,16384,138.739872,2.764512,0.022088,139.139269,0.000000,16384,4194304,1,471.011001,0.062500
single_hdf5_mpi4_b1024_c65536_cuts4_t1_rep0,single_hdf5,4,1,15,10,4,256,1024,65536,0.995875,0.209551,0.023995,1.053100,0.000000,64,16384,1,243.115638,0.003906
single_hdf5_mpi4_b1024_c65536_cuts4_t2_rep0,single_hdf5,4,2,15,10,4,256,1024,65536,0.514991,0.081242,0.024995,0.575915,0.000000,64,16384,1,446.772778,0.003906
single_hdf5_mpi4_b1024_c65536_cuts6_t1_rep0,single_hdf5,4,1,15,10,6,4096,1024,65536,16.114732,0.605622,0.024023,16.162023,0.000000,1024,262144,1,253.434066,0.062500
single_hdf5_mpi4_b1024_c65536_cuts6_t2_rep0,single_hdf5,4,2,15,10,6,4096,1024,65536,8.463868,0.127480,0.023735,8.515096,0.000000,1024,262144,1,481.033745,0.062500
single_hdf5_mpi4_b1024_c65536_cuts8_t1_rep0,single_hdf5,4,1,15,10,8,65536,1024,65536,265.591962,17.222365,0.023998,265.945999,0.000000,16384,4194304,1,246.428745,0.062500
single_hdf5_mpi4_b1024_c65536_cuts8_t2_rep0,single_hdf5,4,2,15,10,8,65536,1024,65536,139.079823,2.954141,0.024080,139.467154,0.000000,16384,4194304,1,469.903279,0.062500
single_hdf5_mpi4_b4096_c4096_cuts4_t1_rep0,single_hdf5,4,1,15,10,4,256,4096,4096,0.978508,0.076949,0.024003,1.026004,0.000000,64,16384,1,249.512344,0.003906
single_hdf5_mpi4_b4096_c4096_cuts4_t2_rep0,single_hdf5,4,2,15,10,4,256,4096,4096,0.498994,0.063769,0.023084,0.545000,0.000000,64,16384,1,471.448303,0.003906
single_hdf5_mpi4_b4096_c4096_cuts6_t1_rep0,single_hdf5,4,1,15,10,6,4096,4096,4096,16.265462,0.940539,0.023993,16.312000,0.000000,1024,262144,1,251.149636,0.062500
single_hdf5_mpi4_b4096_c4096_cuts6_t2_rep0,single_hdf5,4,2,15,10,6,4096,4096,4096,8.374973,0.267217,0.035997,8.443107,0.000000,1024,262144,1,485.135691,0.062500
single_hdf5_mpi4_b4096_c4096_cuts8_t1_rep0,single_hdf5,4,1,15,10,8,65536,4096,4096,263.486733,14.151356,0.023997,263.580999,0.000000,16384,4194304,1,248.637043,0.250000
single_hdf5_mpi4_b4096_c4096_cuts8_t2_rep0,single_hdf5,4,2,15,10,8,65536,4096,4096,138.874855,1.960327,0.026172,139.000160,0.000000,16384,4194304,1,471.482065,0.250000
single_hdf5_mpi4_b4096_c16384_cuts4_t1_rep0,single_hdf5,4,1,15,10,4,256,4096,16384,1.015179,0.229942,0.026993,1.063000,0.000000,64,16384,1,240.827916,0.003906
single_hdf5_mpi4_b4096_c16384_cuts4_t2_rep0,single_hdf5,4,2,15,10,4,256,4096,16384,0.518926,0.029971,0.023998,0.566929,0.000000,64,16384,1,453.901297,0.003906
single_hdf5_mpi4_b4096_c16384_cuts6_t1_rep0,single_hdf5,4,1,15,10,6,4096,4096,16384,16.365130,0.890289,0.024012,16.409084,0.000000,1024,262144,1,249.619110,0.062500
single_hdf5_mpi4_b4096_c16384_cuts6_t2_rep0,single_hdf5,4,2,15,10,6,4096,4096,16384,8.339909,0.172289,0.023998,8.388916,0.000000,1024,262144,1,488.316747,0.062500
single_hdf5_mpi4_b4096_c16384_cuts8_t1_rep0,single_hdf5,4,1,15,10,8,65536,4096,16384,263.291936,14.419446,0.024005,263.397016,0.000000,16384,4194304,1,248.811677,0.250000
single_hdf5_mpi4_b4096_c16384_cuts8_t2_rep0,single_hdf5,4,2,15,10,8,65536,4096,16384,138.759723,2.691552,0.023997,138.864086,0.000000,16384,4194304,1,471.943774,0.250000
single_hdf5_mpi4_b4096_c65536_cuts4_t1_rep0,single_hdf5,4,1,15,10,4,256,4096,65536,0.972578,0.081055,0.023996,1.025998,0.000000,64,16384,1,249.513204,0.003906
single_hdf5_mpi4_b4096_c65536_cuts4_t2_rep0,single_hdf5,4,2,15,10,4,256,4096,65536,0.516996,0.077176,0.023997,0.576996,0.000000,64,16384,1,445.994996,0.003906
single_hdf5_mpi4_b4096_c65536_cuts6_t1_rep0,single_hdf5,4,1,15,10,6,4096,4096,65536,16.439622,0.917009,0.023997,16.499069,0.000000,1024,262144,1,248.257454,0.062500
single_hdf5_mpi4_b4096_c65536_cuts6_t2_rep0,single_hdf5,4,2,15,10,6,4096,4096,65536,8.415970,0.505633,0.023998,8.474910,0.000000,1024,262144,1,483.475310,0.062500
single_hdf5_mpi4_b4096_c65536_cuts8_t1_rep0,single_hdf5,4,1,15,10,8,65536,4096,65536,263.768309,13.009897,0.023998,263.882999,0.000000,16384,4194304,1,248.352490,0.250000
single_hdf5_mpi4_b4096_c65536_cuts8_t2_rep0,single_hdf5,4,2,15,10,8,65536,4096,65536,138.667720,2.698742,0.023998,138.795088,0.000000,16384,4194304,1,472.178400,0.250000
single_hdf5_mpi4_b16384_c4096_cuts4_t1_rep0,single_hdf5,4,1,15,10,4,256,16384,4096,0.968831,0.075375,0.023997,1.015999,0.000000,64,16384,1,251.968896,0.003906
single_hdf5_mpi4_b16384_c4096_cuts4_t2_rep0,single_hdf5,4,2,15,10,4,256,16384,4096,0.514933,0.033995,0.023998,0.561935,0.000000,64,16384,1,457.963256,0.003906
